## Data from seed predation experiment of
## Duncan, R. S. & Duncan, V. E. (2000) 
## Forest Succession and Distance from Forest Edge in an Afro-Tropical Grassland 
## Biotropica, 32:33--41
## At each station, 5 seeds of one of 8 species were placed
## Approximately once per week for 8 months, the number of seeds remaining were observed.
## Each station was located in an abandoned agricultural field 
## at one of two distances from the forest edge: (10m and 25m)
##    'seeds' records the number of seeds present
##    'available' equals 'seeds' at the previous timepoint
##    'taken' is the number of seeds presumably devoured by seed predators
##    'tcum' is the time (in da) since the beginning of the experiment
##    'tint' is the duration of the interval since the last observation
"station" "dist" "species" "date" "seeds" "tcum" "tint" "taken" "available"
"97" "25" "psd" 1999-09-27 0 188 9 0 0
"97" "25" "psd" 1999-10-02 0 193 5 0 0
"97" "25" "psd" 1999-10-10 0 201 8 0 0
"97" "25" "psd" 1999-10-18 0 209 8 0 0
"97" "25" "psd" 1999-10-25 0 216 7 0 0
"97" "25" "psd" 1999-10-30 0 221 5 0 0
"97" "25" "psd" 1999-11-06 0 228 7 0 0
"97" "25" "psd" 1999-11-13 0 235 7 0 0
"97" "25" "psd" 1999-11-20 0 242 7 0 0
"97" "25" "psd" 1999-11-27 0 249 7 0 0
"98" "25" "uva" 1999-03-23 5 0 NA NA NA
"98" "25" "uva" 1999-03-27 5 4 4 0 5
"98" "25" "uva" 1999-04-03 0 11 7 5 5
"98" "25" "uva" 1999-04-10 0 18 7 0 0
"98" "25" "uva" 1999-04-17 0 25 7 0 0
"98" "25" "uva" 1999-04-24 0 32 7 0 0
"98" "25" "uva" 1999-05-02 0 40 8 0 0
"98" "25" "uva" 1999-05-09 0 47 7 0 0
"98" "25" "uva" 1999-05-16 0 54 7 0 0
"98" "25" "uva" 1999-05-23 0 61 7 0 0
"98" "25" "uva" 1999-05-30 0 68 7 0 0
"98" "25" "uva" 1999-06-06 0 75 7 0 0
"98" "25" "uva" 1999-06-12 0 81 6 0 0
"98" "25" "uva" 1999-06-19 0 88 7 0 0
"98" "25" "uva" 1999-06-26 0 95 7 0 0
"98" "25" "uva" 1999-07-04 0 103 8 0 0
"98" "25" "uva" 1999-07-10 0 109 6 0 0
"98" "25" "uva" 1999-07-17 0 116 7 0 0
"98" "25" "uva" 1999-07-24 0 123 7 0 0
"98" "25" "uva" 1999-07-31 0 130 7 0 0
"98" "25" "uva" 1999-08-07 0 137 7 0 0
"98" "25" "uva" 1999-08-14 0 144 7 0 0
"98" "25" "uva" 1999-08-21 0 151 7 0 0
"98" "25" "uva" 1999-08-29 0 159 8 0 0
"98" "25" "uva" 1999-09-04 0 165 6 0 0
"98" "25" "uva" 1999-09-14 0 175 10 0 0
"98" "25" "uva" 1999-09-18 0 179 4 0 0
"98" "25" "uva" 1999-09-27 0 188 9 0 0
"98" "25" "uva" 1999-10-02 0 193 5 0 0
"98" "25" "uva" 1999-10-10 0 201 8 0 0
"98" "25" "uva" 1999-10-18 0 209 8 0 0
"98" "25" "uva" 1999-10-25 0 216 7 0 0
"98" "25" "uva" 1999-10-30 0 221 5 0 0
"98" "25" "uva" 1999-11-06 0 228 7 0 0
"98" "25" "uva" 1999-11-13 0 235 7 0 0
"98" "25" "uva" 1999-11-20 0 242 7 0 0
"98" "25" "uva" 1999-11-27 0 249 7 0 0
"99" "25" "pol" 1999-03-23 5 0 NA NA NA
"99" "25" "pol" 1999-03-27 0 4 4 5 5
"99" "25" "pol" 1999-04-03 0 11 7 0 0
"99" "25" "pol" 1999-04-10 0 18 7 0 0
"99" "25" "pol" 1999-04-17 0 25 7 0 0
"99" "25" "pol" 1999-04-24 0 32 7 0 0
"99" "25" "pol" 1999-05-02 0 40 8 0 0
"99" "25" "pol" 1999-05-09 0 47 7 0 0
"99" "25" "pol" 1999-05-16 0 54 7 0 0
"99" "25" "pol" 1999-05-23 0 61 7 0 0
"99" "25" "pol" 1999-05-30 0 68 7 0 0
"99" "25" "pol" 1999-06-06 0 75 7 0 0
"99" "25" "pol" 1999-06-12 0 81 6 0 0
"99" "25" "pol" 1999-06-19 0 88 7 0 0
"99" "25" "pol" 1999-06-26 0 95 7 0 0
"99" "25" "pol" 1999-07-04 0 103 8 0 0
"99" "25" "pol" 1999-07-10 0 109 6 0 0
"99" "25" "pol" 1999-07-17 0 116 7 0 0
"99" "25" "pol" 1999-07-24 0 123 7 0 0
"99" "25" "pol" 1999-07-31 0 130 7 0 0
"99" "25" "pol" 1999-08-07 0 137 7 0 0
"99" "25" "pol" 1999-08-14 0 144 7 0 0
"99" "25" "pol" 1999-08-21 0 151 7 0 0
"99" "25" "pol" 1999-08-29 0 159 8 0 0
"99" "25" "pol" 1999-09-04 0 165 6 0 0
"99" "25" "pol" 1999-09-14 0 175 10 0 0
"99" "25" "pol" 1999-09-18 0 179 4 0 0
"99" "25" "pol" 1999-09-27 0 188 9 0 0
"99" "25" "pol" 1999-10-02 0 193 5 0 0
"99" "25" "pol" 1999-10-10 0 201 8 0 0
"99" "25" "pol" 1999-10-18 0 209 8 0 0
"99" "25" "pol" 1999-10-25 0 216 7 0 0
"99" "25" "pol" 1999-10-30 0 221 5 0 0
"99" "25" "pol" 1999-11-06 0 228 7 0 0
"99" "25" "pol" 1999-11-13 0 235 7 0 0
"99" "25" "pol" 1999-11-20 0 242 7 0 0
"99" "25" "pol" 1999-11-27 0 249 7 0 0
"100" "25" "dio" 1999-03-23 5 0 NA NA NA
"100" "25" "dio" 1999-03-27 3 4 4 2 5
"100" "25" "dio" 1999-04-03 0 11 7 3 3
"100" "25" "dio" 1999-04-10 0 18 7 0 0
"100" "25" "dio" 1999-04-17 0 25 7 0 0
"100" "25" "dio" 1999-04-24 0 32 7 0 0
"100" "25" "dio" 1999-05-02 0 40 8 0 0
"100" "25" "dio" 1999-05-09 0 47 7 0 0
"100" "25" "dio" 1999-05-16 0 54 7 0 0
"100" "25" "dio" 1999-05-23 0 61 7 0 0
"100" "25" "dio" 1999-05-30 0 68 7 0 0
"100" "25" "dio" 1999-06-06 0 75 7 0 0
"100" "25" "dio" 1999-06-12 0 81 6 0 0
"100" "25" "dio" 1999-06-19 0 88 7 0 0
"100" "25" "dio" 1999-06-26 0 95 7 0 0
"100" "25" "dio" 1999-07-04 0 103 8 0 0
"100" "25" "dio" 1999-07-10 0 109 6 0 0
"100" "25" "dio" 1999-07-17 0 116 7 0 0
"100" "25" "dio" 1999-07-24 0 123 7 0 0
"100" "25" "dio" 1999-07-31 0 130 7 0 0
"100" "25" "dio" 1999-08-07 0 137 7 0 0
"100" "25" "dio" 1999-08-14 0 144 7 0 0
"100" "25" "dio" 1999-08-21 0 151 7 0 0
"100" "25" "dio" 1999-08-29 0 159 8 0 0
"100" "25" "dio" 1999-09-04 0 165 6 0 0
"100" "25" "dio" 1999-09-14 0 175 10 0 0
"100" "25" "dio" 1999-09-18 0 179 4 0 0
"100" "25" "dio" 1999-09-27 0 188 9 0 0
"100" "25" "dio" 1999-10-02 0 193 5 0 0
"100" "25" "dio" 1999-10-10 0 201 8 0 0
"100" "25" "dio" 1999-10-18 0 209 8 0 0
"100" "25" "dio" 1999-10-25 0 216 7 0 0
"100" "25" "dio" 1999-10-30 0 221 5 0 0
"100" "25" "dio" 1999-11-06 0 228 7 0 0
"100" "25" "dio" 1999-11-13 0 235 7 0 0
"100" "25" "dio" 1999-11-20 0 242 7 0 0
"100" "25" "dio" 1999-11-27 0 249 7 0 0
"101" "25" "cor" 1999-03-23 5 0 NA NA NA
"101" "25" "cor" 1999-03-27 5 4 4 0 5
"101" "25" "cor" 1999-04-03 5 11 7 0 5
"101" "25" "cor" 1999-04-10 5 18 7 0 5
"101" "25" "cor" 1999-04-17 5 25 7 0 5
"101" "25" "cor" 1999-04-24 5 32 7 0 5
"101" "25" "cor" 1999-05-02 5 40 8 0 5
"101" "25" "cor" 1999-05-09 5 47 7 0 5
"101" "25" "cor" 1999-05-16 5 54 7 0 5
"101" "25" "cor" 1999-05-23 5 61 7 0 5
"101" "25" "cor" 1999-05-30 5 68 7 0 5
"101" "25" "cor" 1999-06-06 5 75 7 0 5
"101" "25" "cor" 1999-06-12 5 81 6 0 5
"101" "25" "cor" 1999-06-19 5 88 7 0 5
"101" "25" "cor" 1999-06-26 5 95 7 0 5
"101" "25" "cor" 1999-07-04 5 103 8 0 5
"101" "25" "cor" 1999-07-10 5 109 6 0 5
"101" "25" "cor" 1999-07-17 5 116 7 0 5
"101" "25" "cor" 1999-07-24 5 123 7 0 5
"101" "25" "cor" 1999-07-31 5 130 7 0 5
"101" "25" "cor" 1999-08-07 5 137 7 0 5
"101" "25" "cor" 1999-08-14 5 144 7 0 5
"101" "25" "cor" 1999-08-21 5 151 7 0 5
"101" "25" "cor" 1999-08-29 5 159 8 0 5
"101" "25" "cor" 1999-09-04 5 165 6 0 5
"101" "25" "cor" 1999-09-14 5 175 10 0 5
"101" "25" "cor" 1999-09-18 5 179 4 0 5
"101" "25" "cor" 1999-09-27 5 188 9 0 5
"101" "25" "cor" 1999-10-02 5 193 5 0 5
"101" "25" "cor" 1999-10-10 5 201 8 0 5
"101" "25" "cor" 1999-10-18 5 209 8 0 5
"101" "25" "cor" 1999-10-25 5 216 7 0 5
"101" "25" "cor" 1999-10-30 5 221 5 0 5
"101" "25" "cor" 1999-11-06 5 228 7 0 5
"101" "25" "cor" 1999-11-13 5 235 7 0 5
"101" "25" "cor" 1999-11-20 5 242 7 0 5
"101" "25" "cor" 1999-11-27 5 249 7 0 5
"102" "25" "abz" 1999-03-23 5 0 NA NA NA
"102" "25" "abz" 1999-03-27 5 4 4 0 5
"102" "25" "abz" 1999-04-03 5 11 7 0 5
"102" "25" "abz" 1999-04-10 5 18 7 0 5
"102" "25" "abz" 1999-04-17 5 25 7 0 5
"102" "25" "abz" 1999-04-24 4 32 7 1 5
"102" "25" "abz" 1999-05-02 4 40 8 0 4
"102" "25" "abz" 1999-05-09 4 47 7 0 4
"102" "25" "abz" 1999-05-16 4 54 7 0 4
"102" "25" "abz" 1999-05-23 4 61 7 0 4
"102" "25" "abz" 1999-05-30 4 68 7 0 4
"102" "25" "abz" 1999-06-06 4 75 7 0 4
"102" "25" "abz" 1999-06-12 4 81 6 0 4
"102" "25" "abz" 1999-06-19 4 88 7 0 4
"102" "25" "abz" 1999-06-26 4 95 7 0 4
"102" "25" "abz" 1999-07-04 4 103 8 0 4
"102" "25" "abz" 1999-07-10 4 109 6 0 4
"102" "25" "abz" 1999-07-17 4 116 7 0 4
"102" "25" "abz" 1999-07-24 4 123 7 0 4
"102" "25" "abz" 1999-07-31 4 130 7 0 4
"102" "25" "abz" 1999-08-07 4 137 7 0 4
"102" "25" "abz" 1999-08-14 4 144 7 0 4
"102" "25" "abz" 1999-08-21 4 151 7 0 4
"102" "25" "abz" 1999-08-29 4 159 8 0 4
"102" "25" "abz" 1999-09-04 4 165 6 0 4
"102" "25" "abz" 1999-09-14 4 175 10 0 4
"102" "25" "abz" 1999-09-18 4 179 4 0 4
"102" "25" "abz" 1999-09-27 4 188 9 0 4
"102" "25" "abz" 1999-10-02 4 193 5 0 4
"102" "25" "abz" 1999-10-10 4 201 8 0 4
"102" "25" "abz" 1999-10-18 4 209 8 0 4
"102" "25" "abz" 1999-10-25 4 216 7 0 4
"102" "25" "abz" 1999-10-30 4 221 5 0 4
"102" "25" "abz" 1999-11-06 4 228 7 0 4
"102" "25" "abz" 1999-11-13 4 235 7 0 4
"102" "25" "abz" 1999-11-20 4 242 7 0 4
"102" "25" "abz" 1999-11-27 4 249 7 0 4
"103" "25" "cd" 1999-03-23 5 0 NA NA NA
"103" "25" "cd" 1999-03-27 5 4 4 0 5
"103" "25" "cd" 1999-04-03 0 11 7 5 5
"103" "25" "cd" 1999-04-10 0 18 7 0 0
"103" "25" "cd" 1999-04-17 0 25 7 0 0
"103" "25" "cd" 1999-04-24 0 32 7 0 0
"103" "25" "cd" 1999-05-02 0 40 8 0 0
"103" "25" "cd" 1999-05-09 0 47 7 0 0
"103" "25" "cd" 1999-05-16 0 54 7 0 0
"103" "25" "cd" 1999-05-23 0 61 7 0 0
"103" "25" "cd" 1999-05-30 0 68 7 0 0
"103" "25" "cd" 1999-06-06 0 75 7 0 0
"103" "25" "cd" 1999-06-12 0 81 6 0 0
"103" "25" "cd" 1999-06-19 0 88 7 0 0
"103" "25" "cd" 1999-06-26 0 95 7 0 0
"103" "25" "cd" 1999-07-04 0 103 8 0 0
"103" "25" "cd" 1999-07-10 0 109 6 0 0
"103" "25" "cd" 1999-07-17 0 116 7 0 0
"103" "25" "cd" 1999-07-24 0 123 7 0 0
"103" "25" "cd" 1999-07-31 0 130 7 0 0
"103" "25" "cd" 1999-08-07 0 137 7 0 0
"103" "25" "cd" 1999-08-14 0 144 7 0 0
"103" "25" "cd" 1999-08-21 0 151 7 0 0
"103" "25" "cd" 1999-08-29 0 159 8 0 0
"103" "25" "cd" 1999-09-04 0 165 6 0 0
"103" "25" "cd" 1999-09-14 0 175 10 0 0
"103" "25" "cd" 1999-09-18 0 179 4 0 0
"103" "25" "cd" 1999-09-27 0 188 9 0 0
"103" "25" "cd" 1999-10-02 0 193 5 0 0
"103" "25" "cd" 1999-10-10 0 201 8 0 0
"103" "25" "cd" 1999-10-18 0 209 8 0 0
"103" "25" "cd" 1999-10-25 0 216 7 0 0
"103" "25" "cd" 1999-10-30 0 221 5 0 0
"103" "25" "cd" 1999-11-06 0 228 7 0 0
"103" "25" "cd" 1999-11-13 0 235 7 0 0
"103" "25" "cd" 1999-11-20 0 242 7 0 0
"103" "25" "cd" 1999-11-27 0 249 7 0 0
"104" "25" "mmu" 1999-03-23 5 0 NA NA NA
"104" "25" "mmu" 1999-03-27 4 4 4 1 5
"104" "25" "mmu" 1999-04-03 0 11 7 4 4
"104" "25" "mmu" 1999-04-10 0 18 7 0 0
"104" "25" "mmu" 1999-04-17 0 25 7 0 0
"104" "25" "mmu" 1999-04-24 0 32 7 0 0
"104" "25" "mmu" 1999-05-02 0 40 8 0 0
"104" "25" "mmu" 1999-05-09 0 47 7 0 0
"104" "25" "mmu" 1999-05-16 0 54 7 0 0
"104" "25" "mmu" 1999-05-23 0 61 7 0 0
"104" "25" "mmu" 1999-05-30 0 68 7 0 0
"104" "25" "mmu" 1999-06-06 0 75 7 0 0
"104" "25" "mmu" 1999-06-12 0 81 6 0 0
"104" "25" "mmu" 1999-06-19 0 88 7 0 0
"104" "25" "mmu" 1999-06-26 0 95 7 0 0
"104" "25" "mmu" 1999-07-04 0 103 8 0 0
"104" "25" "mmu" 1999-07-10 0 109 6 0 0
"104" "25" "mmu" 1999-07-17 0 116 7 0 0
"104" "25" "mmu" 1999-07-24 0 123 7 0 0
"104" "25" "mmu" 1999-07-31 0 130 7 0 0
"104" "25" "mmu" 1999-08-07 0 137 7 0 0
"104" "25" "mmu" 1999-08-14 0 144 7 0 0
"104" "25" "mmu" 1999-08-21 0 151 7 0 0
"104" "25" "mmu" 1999-08-29 0 159 8 0 0
"104" "25" "mmu" 1999-09-04 0 165 6 0 0
"104" "25" "mmu" 1999-09-14 0 175 10 0 0
"104" "25" "mmu" 1999-09-18 0 179 4 0 0
"104" "25" "mmu" 1999-09-27 0 188 9 0 0
"104" "25" "mmu" 1999-10-02 0 193 5 0 0
"104" "25" "mmu" 1999-10-10 0 201 8 0 0
"104" "25" "mmu" 1999-10-18 0 209 8 0 0
"104" "25" "mmu" 1999-10-25 0 216 7 0 0
"104" "25" "mmu" 1999-10-30 0 221 5 0 0
"104" "25" "mmu" 1999-11-06 0 228 7 0 0
"104" "25" "mmu" 1999-11-13 0 235 7 0 0
"104" "25" "mmu" 1999-11-20 0 242 7 0 0
"104" "25" "mmu" 1999-11-27 0 249 7 0 0
"105" "25" "psd" 1999-03-23 5 0 NA NA NA
"105" "25" "psd" 1999-03-27 4 4 4 1 5
"105" "25" "psd" 1999-04-03 4 11 7 0 4
"105" "25" "psd" 1999-04-10 3 18 7 1 4
"105" "25" "psd" 1999-04-17 3 25 7 0 3
"105" "25" "psd" 1999-04-24 3 32 7 0 3
"105" "25" "psd" 1999-05-02 3 40 8 0 3
"105" "25" "psd" 1999-05-09 3 47 7 0 3
"105" "25" "psd" 1999-05-16 2 54 7 1 3
"105" "25" "psd" 1999-05-23 2 61 7 0 2
"105" "25" "psd" 1999-05-30 2 68 7 0 2
"105" "25" "psd" 1999-06-06 2 75 7 0 2
"105" "25" "psd" 1999-06-12 2 81 6 0 2
"105" "25" "psd" 1999-06-19 2 88 7 0 2
"105" "25" "psd" 1999-06-26 2 95 7 0 2
"105" "25" "psd" 1999-07-04 2 103 8 0 2
"105" "25" "psd" 1999-07-10 2 109 6 0 2
"105" "25" "psd" 1999-07-17 2 116 7 0 2
"105" "25" "psd" 1999-07-24 2 123 7 0 2
"105" "25" "psd" 1999-07-31 2 130 7 0 2
"105" "25" "psd" 1999-08-07 2 137 7 0 2
"105" "25" "psd" 1999-08-14 2 144 7 0 2
"105" "25" "psd" 1999-08-21 2 151 7 0 2
"105" "25" "psd" 1999-08-29 2 159 8 0 2
"105" "25" "psd" 1999-09-04 2 165 6 0 2
"105" "25" "psd" 1999-09-14 2 175 10 0 2
"105" "25" "psd" 1999-09-18 2 179 4 0 2
"105" "25" "psd" 1999-09-27 2 188 9 0 2
"105" "25" "psd" 1999-10-02 2 193 5 0 2
"105" "25" "psd" 1999-10-10 2 201 8 0 2
"105" "25" "psd" 1999-10-18 2 209 8 0 2
"105" "25" "psd" 1999-10-25 2 216 7 0 2
"105" "25" "psd" 1999-10-30 2 221 5 0 2
"105" "25" "psd" 1999-11-06 2 228 7 0 2
"105" "25" "psd" 1999-11-13 2 235 7 0 2
"105" "25" "psd" 1999-11-20 2 242 7 0 2
"105" "25" "psd" 1999-11-27 2 249 7 0 2
"106" "25" "uva" 1999-03-23 5 0 NA NA NA
"106" "25" "uva" 1999-03-27 4 4 4 1 5
"106" "25" "uva" 1999-04-03 4 11 7 0 4
"106" "25" "uva" 1999-04-10 4 18 7 0 4
"106" "25" "uva" 1999-04-17 3 25 7 1 4
"106" "25" "uva" 1999-04-24 3 32 7 0 3
"106" "25" "uva" 1999-05-02 3 40 8 0 3
"106" "25" "uva" 1999-05-09 3 47 7 0 3
"106" "25" "uva" 1999-05-16 3 54 7 0 3
"106" "25" "uva" 1999-05-23 3 61 7 0 3
"106" "25" "uva" 1999-05-30 3 68 7 0 3
"106" "25" "uva" 1999-06-06 3 75 7 0 3
"106" "25" "uva" 1999-06-12 0 81 6 3 3
"106" "25" "uva" 1999-06-19 0 88 7 0 0
"106" "25" "uva" 1999-06-26 0 95 7 0 0
"106" "25" "uva" 1999-07-04 0 103 8 0 0
"106" "25" "uva" 1999-07-10 0 109 6 0 0
"106" "25" "uva" 1999-07-17 0 116 7 0 0
"106" "25" "uva" 1999-07-24 0 123 7 0 0
"106" "25" "uva" 1999-07-31 0 130 7 0 0
"106" "25" "uva" 1999-08-07 0 137 7 0 0
"106" "25" "uva" 1999-08-14 0 144 7 0 0
"106" "25" "uva" 1999-08-21 0 151 7 0 0
"106" "25" "uva" 1999-08-29 0 159 8 0 0
"106" "25" "uva" 1999-09-04 0 165 6 0 0
"106" "25" "uva" 1999-09-14 0 175 10 0 0
"106" "25" "uva" 1999-09-18 0 179 4 0 0
"106" "25" "uva" 1999-09-27 0 188 9 0 0
"106" "25" "uva" 1999-10-02 0 193 5 0 0
"106" "25" "uva" 1999-10-10 0 201 8 0 0
"106" "25" "uva" 1999-10-18 0 209 8 0 0
"106" "25" "uva" 1999-10-25 0 216 7 0 0
"106" "25" "uva" 1999-10-30 0 221 5 0 0
"106" "25" "uva" 1999-11-06 0 228 7 0 0
"106" "25" "uva" 1999-11-13 0 235 7 0 0
"106" "25" "uva" 1999-11-20 0 242 7 0 0
"106" "25" "uva" 1999-11-27 0 249 7 0 0
"107" "25" "pol" 1999-03-23 4 0 NA NA NA
"107" "25" "pol" 1999-03-27 4 4 4 0 4
"107" "25" "pol" 1999-04-03 0 11 7 4 4
"107" "25" "pol" 1999-04-10 0 18 7 0 0
"107" "25" "pol" 1999-04-17 0 25 7 0 0
"107" "25" "pol" 1999-04-24 0 32 7 0 0
"107" "25" "pol" 1999-05-02 0 40 8 0 0
"107" "25" "pol" 1999-05-09 0 47 7 0 0
"107" "25" "pol" 1999-05-16 0 54 7 0 0
"107" "25" "pol" 1999-05-23 0 61 7 0 0
"107" "25" "pol" 1999-05-30 0 68 7 0 0
"107" "25" "pol" 1999-06-06 0 75 7 0 0
"107" "25" "pol" 1999-06-12 0 81 6 0 0
"107" "25" "pol" 1999-06-19 0 88 7 0 0
"107" "25" "pol" 1999-06-26 0 95 7 0 0
"107" "25" "pol" 1999-07-04 0 103 8 0 0
"107" "25" "pol" 1999-07-10 0 109 6 0 0
"107" "25" "pol" 1999-07-17 0 116 7 0 0
"107" "25" "pol" 1999-07-24 0 123 7 0 0
"107" "25" "pol" 1999-07-31 0 130 7 0 0
"107" "25" "pol" 1999-08-07 0 137 7 0 0
"107" "25" "pol" 1999-08-14 0 144 7 0 0
"107" "25" "pol" 1999-08-21 0 151 7 0 0
"107" "25" "pol" 1999-08-29 0 159 8 0 0
"107" "25" "pol" 1999-09-04 0 165 6 0 0
"107" "25" "pol" 1999-09-14 0 175 10 0 0
"107" "25" "pol" 1999-09-18 0 179 4 0 0
"107" "25" "pol" 1999-09-27 0 188 9 0 0
"107" "25" "pol" 1999-10-02 0 193 5 0 0
"107" "25" "pol" 1999-10-10 0 201 8 0 0
"107" "25" "pol" 1999-10-18 0 209 8 0 0
"107" "25" "pol" 1999-10-25 0 216 7 0 0
"107" "25" "pol" 1999-10-30 0 221 5 0 0
"107" "25" "pol" 1999-11-06 0 228 7 0 0
"107" "25" "pol" 1999-11-13 0 235 7 0 0
"107" "25" "pol" 1999-11-20 0 242 7 0 0
"107" "25" "pol" 1999-11-27 0 249 7 0 0
"108" "25" "dio" 1999-03-23 5 0 NA NA NA
"108" "25" "dio" 1999-03-27 5 4 4 0 5
"108" "25" "dio" 1999-04-03 5 11 7 0 5
"108" "25" "dio" 1999-04-10 5 18 7 0 5
"108" "25" "dio" 1999-04-17 5 25 7 0 5
"108" "25" "dio" 1999-04-24 5 32 7 0 5
"108" "25" "dio" 1999-05-02 5 40 8 0 5
"108" "25" "dio" 1999-05-09 4 47 7 1 5
"108" "25" "dio" 1999-05-16 2 54 7 2 4
"108" "25" "dio" 1999-05-23 2 61 7 0 2
"108" "25" "dio" 1999-05-30 2 68 7 0 2
"108" "25" "dio" 1999-06-06 2 75 7 0 2
"108" "25" "dio" 1999-06-12 2 81 6 0 2
"108" "25" "dio" 1999-06-19 2 88 7 0 2
"108" "25" "dio" 1999-06-26 2 95 7 0 2
"108" "25" "dio" 1999-07-04 2 103 8 0 2
"108" "25" "dio" 1999-07-10 2 109 6 0 2
"108" "25" "dio" 1999-07-17 2 116 7 0 2
"108" "25" "dio" 1999-07-24 0 123 7 2 2
"108" "25" "dio" 1999-07-31 0 130 7 0 0
"108" "25" "dio" 1999-08-07 0 137 7 0 0
"108" "25" "dio" 1999-08-14 0 144 7 0 0
"108" "25" "dio" 1999-08-21 0 151 7 0 0
"108" "25" "dio" 1999-08-29 0 159 8 0 0
"108" "25" "dio" 1999-09-04 0 165 6 0 0
"108" "25" "dio" 1999-09-14 0 175 10 0 0
"108" "25" "dio" 1999-09-18 0 179 4 0 0
"108" "25" "dio" 1999-09-27 0 188 9 0 0
"108" "25" "dio" 1999-10-02 0 193 5 0 0
"108" "25" "dio" 1999-10-10 0 201 8 0 0
"108" "25" "dio" 1999-10-18 0 209 8 0 0
"108" "25" "dio" 1999-10-25 0 216 7 0 0
"108" "25" "dio" 1999-10-30 0 221 5 0 0
"108" "25" "dio" 1999-11-06 0 228 7 0 0
"108" "25" "dio" 1999-11-13 0 235 7 0 0
"108" "25" "dio" 1999-11-20 0 242 7 0 0
"108" "25" "dio" 1999-11-27 0 249 7 0 0
"109" "25" "cor" 1999-03-23 5 0 NA NA NA
"109" "25" "cor" 1999-03-27 5 4 4 0 5
"109" "25" "cor" 1999-04-03 5 11 7 0 5
"109" "25" "cor" 1999-04-10 5 18 7 0 5
"109" "25" "cor" 1999-04-17 5 25 7 0 5
"109" "25" "cor" 1999-04-24 5 32 7 0 5
"109" "25" "cor" 1999-05-02 5 40 8 0 5
"109" "25" "cor" 1999-05-09 5 47 7 0 5
"109" "25" "cor" 1999-05-16 5 54 7 0 5
"109" "25" "cor" 1999-05-23 5 61 7 0 5
"109" "25" "cor" 1999-05-30 5 68 7 0 5
"109" "25" "cor" 1999-06-06 5 75 7 0 5
"109" "25" "cor" 1999-06-12 5 81 6 0 5
"109" "25" "cor" 1999-06-19 5 88 7 0 5
"109" "25" "cor" 1999-06-26 5 95 7 0 5
"109" "25" "cor" 1999-07-04 5 103 8 0 5
"109" "25" "cor" 1999-07-10 5 109 6 0 5
"109" "25" "cor" 1999-07-17 5 116 7 0 5
"109" "25" "cor" 1999-07-24 5 123 7 0 5
"109" "25" "cor" 1999-07-31 5 130 7 0 5
"109" "25" "cor" 1999-08-07 5 137 7 0 5
"109" "25" "cor" 1999-08-14 5 144 7 0 5
"109" "25" "cor" 1999-08-21 5 151 7 0 5
"109" "25" "cor" 1999-08-29 5 159 8 0 5
"109" "25" "cor" 1999-09-04 5 165 6 0 5
"109" "25" "cor" 1999-09-14 5 175 10 0 5
"109" "25" "cor" 1999-09-18 5 179 4 0 5
"109" "25" "cor" 1999-09-27 5 188 9 0 5
"109" "25" "cor" 1999-10-02 5 193 5 0 5
"109" "25" "cor" 1999-10-10 5 201 8 0 5
"109" "25" "cor" 1999-10-18 5 209 8 0 5
"109" "25" "cor" 1999-10-25 5 216 7 0 5
"109" "25" "cor" 1999-10-30 5 221 5 0 5
"109" "25" "cor" 1999-11-06 5 228 7 0 5
"109" "25" "cor" 1999-11-13 5 235 7 0 5
"109" "25" "cor" 1999-11-20 5 242 7 0 5
"109" "25" "cor" 1999-11-27 5 249 7 0 5
"110" "25" "abz" 1999-03-23 5 0 NA NA NA
"110" "25" "abz" 1999-03-27 5 4 4 0 5
"110" "25" "abz" 1999-04-03 1 11 7 4 5
"110" "25" "abz" 1999-04-10 1 18 7 0 1
"110" "25" "abz" 1999-04-17 0 25 7 1 1
"110" "25" "abz" 1999-04-24 0 32 7 0 0
"110" "25" "abz" 1999-05-02 0 40 8 0 0
"110" "25" "abz" 1999-05-09 0 47 7 0 0
"110" "25" "abz" 1999-05-16 0 54 7 0 0
"110" "25" "abz" 1999-05-23 0 61 7 0 0
"110" "25" "abz" 1999-05-30 0 68 7 0 0
"110" "25" "abz" 1999-06-06 0 75 7 0 0
"110" "25" "abz" 1999-06-12 0 81 6 0 0
"110" "25" "abz" 1999-06-19 0 88 7 0 0
"110" "25" "abz" 1999-06-26 0 95 7 0 0
"110" "25" "abz" 1999-07-04 0 103 8 0 0
"110" "25" "abz" 1999-07-10 0 109 6 0 0
"110" "25" "abz" 1999-07-17 0 116 7 0 0
"110" "25" "abz" 1999-07-24 0 123 7 0 0
"110" "25" "abz" 1999-07-31 0 130 7 0 0
"110" "25" "abz" 1999-08-07 0 137 7 0 0
"110" "25" "abz" 1999-08-14 0 144 7 0 0
"110" "25" "abz" 1999-08-21 0 151 7 0 0
"110" "25" "abz" 1999-08-29 0 159 8 0 0
"110" "25" "abz" 1999-09-04 0 165 6 0 0
"110" "25" "abz" 1999-09-14 0 175 10 0 0
"110" "25" "abz" 1999-09-18 0 179 4 0 0
"110" "25" "abz" 1999-09-27 0 188 9 0 0
"110" "25" "abz" 1999-10-02 0 193 5 0 0
"110" "25" "abz" 1999-10-10 0 201 8 0 0
"110" "25" "abz" 1999-10-18 0 209 8 0 0
"110" "25" "abz" 1999-10-25 0 216 7 0 0
